e,xmu,bkg,pre_edge,post_edge,der,sec,chie
6213.39,0.1389847,0.1389847,0.13702895,0.51773945,7.29E-05,6.30E-07,0
6219.1433,0.13940425,0.13940425,0.13749942,0.51795988,7.65E-05,1.48E-07,0
6224.9062,0.13986626,0.13986626,0.13797069,0.51818279,7.46E-05,-8.85E-07,0
6230.6907,0.14026601,0.14026601,0.13844372,0.51840867,6.63E-05,-3.53E-07,0
6236.5174,0.14063645,0.14063645,0.13892019,0.51863835,7.05E-05,1.19E-06,0
6242.3711,0.14108984,0.14108984,0.13939888,0.51887129,8.02E-05,9.23E-07,0
6248.086,0.14156427,0.14156427,0.13986622,0.51910081,8.12E-05,-9.01E-07,0
6253.7911,0.14201718,0.14201718,0.14033276,0.51933202,6.99E-05,-1.18E-06,0
6259.5186,0.1423635,0.1423635,0.14080112,0.51956622,6.77E-05,-1.68E-09,0
6265.2839,0.14279483,0.14279483,0.14127258,0.51980409,6.99E-05,7.59E-07,0
6271.2221,0.14318145,0.14318145,0.14175817,0.5200513,7.65E-05,9.46E-07,0
6277.162,0.14370403,0.14370403,0.14224391,0.52030085,8.11E-05,2.21E-07,0
6282.9371,0.14413185,0.14413185,0.14271617,0.52054562,7.91E-05,-8.19E-07,0
6288.733,0.14461969,0.14461969,0.14319013,0.52079343,7.17E-05,-1.11E-06,0
6294.7029,0.14497488,0.14497488,0.14367832,0.52105091,6.60E-05,1.82E-07,0
6300.677,0.14540849,0.14540849,0.14416685,0.52131085,7.38E-05,1.08E-06,0
6306.479,0.14584428,0.14584428,0.14464132,0.52156548,7.87E-05,-2.56E-07,0
6312.306,0.14632376,0.14632376,0.14511782,0.52182338,7.08E-05,-8.28E-07,0
6318.3089,0.14668239,0.14668239,0.14560871,0.52209132,6.89E-05,4.96E-07,0
6324.3069,0.14715072,0.14715072,0.14609919,0.52236135,7.68E-05,4.69E-07,0
6330.1436,0.14759129,0.14759129,0.14657649,0.52262632,7.45E-05,-5.38E-07,0
6335.9918,0.14802077,0.14802077,0.14705472,0.52289399,7.05E-05,-4.37E-07,0
6342.0419,0.14843026,0.14843026,0.14754947,0.5231732,6.93E-05,4.02E-07,0
6348.1119,0.1488602,0.1488602,0.14804585,0.52345568,7.54E-05,2.10E-07,0
6354.0074,0.14933226,0.14933226,0.14852796,0.52373229,7.18E-05,6.60E-08,0
6359.9076,0.14970676,0.14970676,0.14901045,0.52401134,7.62E-05,4.28E-07,0
6365.9998,0.15024562,0.15024562,0.14950864,0.52430181,7.69E-05,-8.18E-07,0
6372.1054,0.15064482,0.15064482,0.15000792,0.52459529,6.62E-05,-4.15E-07,0
6378.2187,0.15105429,0.15105429,0.15050784,0.52489153,7.18E-05,8.62E-07,0
6384.1503,0.15151011,0.15151011,0.1509929,0.52518124,7.66E-05,3.09E-07,0
6390.1031,0.15196423,0.15196423,0.15147969,0.52547424,7.55E-05,-2.42E-07,0
6396.25,0.15242383,0.15242383,0.15198235,0.52577918,7.36E-05,-4.91E-07,0
6402.4073,0.15287027,0.15287027,0.15248587,0.52608705,6.95E-05,-5.05E-07,0
6408.5618,0.15327921,0.15327921,0.15298915,0.5263972,6.74E-05,2.24E-07,0
6414.5569,0.15368942,0.15368942,0.1534794,0.52670163,7.22E-05,9.48E-07,0
6420.5885,0.15414752,0.15414752,0.15397264,0.52701024,7.88E-05,2.84E-07,0
6426.8142,0.1546555,0.1546555,0.15448174,0.52733122,7.57E-05,-4.68E-07,0
6433.0466,0.1550903,0.1550903,0.1549914,0.52765502,7.30E-05,-7.46E-08,0
6439.1109,0.15555294,0.15555294,0.15548731,0.52797247,7.48E-05,-8.48E-08,0
6445.2242,0.15600069,0.15600069,0.15598722,0.52829486,7.19E-05,3.89E-08,0
6451.5321,0.15644664,0.15644664,0.15650305,0.52863001,7.52E-05,-1.25E-07,0
6457.847,0.15695047,0.15695047,0.15701945,0.52896808,7.04E-05,-3.19E-07,0
6463.9858,0.15732306,0.15732306,0.15752145,0.52929916,7.13E-05,6.22E-07,0
6470.1409,0.15782659,0.15782659,0.15802479,0.52963354,7.80E-05,5.87E-07,0
6476.4896,0.15829866,0.15829866,0.15854396,0.52998097,7.86E-05,3.62E-07,0
6482.6838,0.15881246,0.15881246,0.15905049,0.53032243,8.26E-05,3.18E-08,0
6488.8609,0.15932015,0.15932015,0.15955562,0.53066538,7.90E-05,-8.83E-08,0
6495.0549,0.15978969,0.15978969,0.16006214,0.53101171,8.15E-05,1.61E-06,0
6499.8618,0.16021647,0.16021647,0.16045522,0.53128217,9.67E-05,-3.17E-07,0
6501.8837,0.16045008,0.16045008,0.16062057,0.53139638,7.93E-05,-9.16E-06,0
6502.2464,0.16040559,0.16040559,0.16065022,0.53141689,7.49E-05,-1.68E-04,0
6502.5949,0.16050332,0.16050332,0.16067872,0.53143661,-4.05E-05,-2.25E-04,0
6502.9149,0.16037852,0.16037852,0.16070489,0.53145473,-7.56E-05,9.79E-06,0
6503.2172,0.16045626,0.16045626,0.16072962,0.53147185,-3.44E-05,3.31E-04,0
6503.5303,0.16035735,0.16035735,0.16075521,0.53148958,1.28E-04,2.85E-04,0
6503.8682,0.16053956,0.16053956,0.16078285,0.53150873,1.51E-04,6.41E-05,0
6504.256,0.16046721,0.16046721,0.16081456,0.53153071,1.75E-04,1.10E-04,0
6504.6545,0.16067678,0.16067678,0.16084715,0.53155331,2.38E-04,-3.32E-04,0
6505.0496,0.16065624,0.16065624,0.16087945,0.53157572,-8.93E-05,-7.57E-05,0
6505.4375,0.16060689,0.16060689,0.16091118,0.53159774,1.79E-04,5.06E-04,0
6505.8006,0.16079065,0.16079065,0.16094087,0.53161836,2.91E-04,-1.42E-04,0
6506.1495,0.16081404,0.16081404,0.1609694,0.53163818,7.76E-05,-7.55E-04,0
6506.4699,0.16084258,0.16084258,0.1609956,0.53165639,-2.14E-04,1.28E-04,0
6506.7761,0.16067965,0.16067965,0.16102064,0.5316738,1.58E-04,6.48E-04,0
6507.0895,0.16094037,0.16094037,0.16104627,0.53169162,1.87E-04,-1.29E-04,0
6507.4278,0.16080138,0.16080138,0.16107394,0.53171087,7.40E-05,2.31E-04,0
6507.8161,0.16099417,0.16099417,0.16110569,0.53173297,3.55E-04,-2.56E-04,0
6508.2151,0.16108069,0.16108069,0.16113831,0.53175569,-1.28E-04,-4.67E-04,0
6508.6105,0.16089282,0.16089282,0.16117065,0.53177822,-1.65E-05,6.42E-04,0
6509.0025,0.16106766,0.16106766,0.16120271,0.53180055,3.78E-04,1.88E-04,0
6509.3696,0.1611795,0.1611795,0.16123272,0.53182148,1.26E-04,-2.13E-04,0
6509.7188,0.16115805,0.16115805,0.16126128,0.5318414,2.25E-04,-3.31E-04,0
6510.0396,0.1613305,0.1613305,0.16128752,0.53185971,-9.57E-05,-4.67E-04,0
6510.3462,0.16109804,0.16109804,0.16131259,0.53187721,-6.76E-05,6.11E-04,0
6510.6671,0.1612881,0.1612881,0.16133883,0.53189553,2.88E-04,1.93E-04,0
6511.0201,0.16129182,0.16129182,0.16136769,0.53191569,6.26E-05,-6.08E-05,0
6511.4159,0.16133494,0.16133494,0.16140006,0.53193831,2.42E-04,1.84E-04,0
6511.8189,0.16148517,0.16148517,0.16143302,0.53196135,2.09E-04,-3.80E-04,0
6512.2149,0.16150219,0.16150219,0.1614654,0.531984,-6.15E-05,-3.42E-04,0
6512.6073,0.16143672,0.16143672,0.16149749,0.53200645,-6.01E-05,4.14E-04,0
6512.9712,0.16145676,0.16145676,0.16152725,0.53202728,2.52E-04,-1.18E-04,0
6513.3209,0.16161657,0.16161657,0.16155584,0.53204731,-1.44E-04,-5.92E-04,0
6513.6385,0.16136036,0.16136036,0.16158181,0.53206551,-1.43E-04,1.25E-03,0
6513.9454,0.16152716,0.16152716,0.16160691,0.5320831,6.34E-04,6.92E-04,0
6514.2631,0.16175631,0.16175631,0.16163289,0.53210131,2.89E-04,-1.19E-03,0
6514.6129,0.16172008,0.16172008,0.1616615,0.53212137,-1.59E-04,-1.25E-04,0
6515.0092,0.16163776,0.16163776,0.16169391,0.53214411,1.96E-04,3.70E-04,0
6515.4056,0.16187524,0.16187524,0.16172632,0.53216686,1.34E-04,-3.19E-04,0
6515.8019,0.16174415,0.16174415,0.16175873,0.53218962,-5.72E-05,1.46E-04,0
6516.1912,0.16183026,0.16183026,0.16179057,0.53221198,2.49E-04,3.03E-04,0
6516.552,0.16193101,0.16193101,0.16182007,0.53223272,1.70E-04,-5.48E-04,0
6516.9021,0.16195087,0.16195087,0.1618487,0.53225285,-1.41E-04,-3.63E-04,0
6517.2165,0.16183748,0.16183748,0.16187441,0.53227093,-7.16E-05,8.41E-04,0
6517.5238,0.16190635,0.16190635,0.16189954,0.53228861,3.82E-04,6.25E-04,0
6517.8383,0.16207485,0.16207485,0.16192525,0.53230671,3.17E-04,-1.03E-04,0
6518.1849,0.16211593,0.16211593,0.1619536,0.53232667,3.14E-04,-1.39E-04,0
6518.5781,0.16230681,0.16230681,0.16198575,0.53234932,2.14E-04,-5.22E-04,0
6518.9785,0.16228603,0.16228603,0.16201849,0.53237239,-1.00E-04,-1.16E-04,0
6519.3753,0.16222683,0.16222683,0.16205094,0.53239527,1.22E-04,2.57E-04,0
6519.7615,0.16238162,0.16238162,0.16208252,0.53241754,1.01E-04,2.54E-05,0
6520.1262,0.16230268,0.16230268,0.16211235,0.53243859,1.41E-04,4.19E-05,0
6520.4767,0.1624826,0.1624826,0.16214101,0.53245882,1.31E-04,-3.03E-04,0
6520.7915,0.16238979,0.16238979,0.16216675,0.532477,-6.05E-05,2.23E-04,0
6521.0991,0.16244494,0.16244494,0.16219191,0.53249477,2.70E-04,7.58E-04,0
6521.4175,0.1625586,0.1625586,0.16221795,0.53251317,4.14E-04,-1.28E-04,0
6521.761,0.16271902,0.16271902,0.16224604,0.53253302,1.85E-04,-4.84E-04,0
6522.1547,0.16269504,0.16269504,0.16227823,0.53255579,5.76E-05,-2.64E-04,0
6522.5555,0.16276481,0.16276481,0.162311,0.53257898,-2.48E-05,-1.71E-05,0
6522.9492,0.16267534,0.16267534,0.1623432,0.53260177,4.40E-05,3.75E-04,0
6523.3394,0.16279933,0.16279933,0.16237511,0.53262436,2.69E-04,2.66E-04,0
6523.701,0.16287777,0.16287777,0.16240468,0.53264531,2.44E-04,3.81E-05,0
6524.0483,0.16297246,0.16297246,0.16243308,0.53266544,2.96E-04,-2.20E-04,0
6524.3635,0.16307402,0.16307402,0.16245885,0.53268371,9.82E-05,-1.25E-04,0
6524.6679,0.16303332,0.16303332,0.16248374,0.53270136,2.19E-04,5.30E-04,0
6524.9831,0.16320944,0.16320944,0.16250952,0.53271965,4.27E-04,-2.12E-04,0
6525.3269,0.16331452,0.16331452,0.16253764,0.5327396,7.88E-05,-6.06E-04,0
6525.721,0.1632676,0.1632676,0.16256987,0.53276248,-2.05E-05,6.91E-05,0
6526.1187,0.16329829,0.16329829,0.16260239,0.53278558,1.34E-04,3.56E-04,0
6526.5165,0.16337385,0.16337385,0.16263492,0.53280869,2.62E-04,-1.40E-04,0
6526.9071,0.1635052,0.1635052,0.16266686,0.5328314,2.28E-05,5.55E-05,0
6527.2691,0.16339103,0.16339103,0.16269646,0.53285246,3.04E-04,7.34E-04,0
6527.6204,0.16372219,0.16372219,0.16272519,0.5328729,5.46E-04,-2.54E-04,0
6527.9395,0.16375731,0.16375731,0.16275128,0.53289147,1.34E-04,-2.27E-04,0
6528.2443,0.16380572,0.16380572,0.16277621,0.53290921,4.05E-04,3.60E-04,0
6528.5598,0.16400847,0.16400847,0.16280201,0.53292759,3.57E-04,-2.96E-04,0
6528.9041,0.16404125,0.16404125,0.16283016,0.53294765,2.10E-04,-3.95E-04,0
6529.2986,0.16416328,0.16416328,0.16286243,0.53297064,6.53E-05,1.88E-04,0
6529.7004,0.16409323,0.16409323,0.16289528,0.53299407,3.59E-04,1.07E-04,0
6530.0986,0.1644505,0.1644505,0.16292785,0.5330173,1.51E-04,-3.34E-04,0
6530.4897,0.16421214,0.16421214,0.16295983,0.53304013,9.54E-05,7.19E-04,0
6530.8557,0.16452271,0.16452271,0.16298976,0.5330615,6.95E-04,3.39E-04,0
6531.2074,0.16471074,0.16471074,0.16301852,0.53308204,3.38E-04,-6.22E-04,0
6531.5269,0.16474984,0.16474984,0.16304464,0.53310071,2.77E-04,-7.61E-05,0
6531.832,0.16488371,0.16488371,0.16306959,0.53311854,2.91E-04,7.14E-04,0
6532.1479,0.16493048,0.16493048,0.16309543,0.53313701,7.20E-04,8.57E-04,0
6532.4926,0.16535938,0.16535938,0.16312361,0.53315717,8.57E-04,-2.06E-04,0
6532.884,0.16556133,0.16556133,0.16315562,0.53318008,5.69E-04,-5.46E-04,0
6533.2862,0.16581056,0.16581056,0.16318851,0.53320362,4.24E-04,-1.94E-04,0
