#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 23
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 7.32 mW
#Excitation Power Density: 1.23E+03 W/cm2
#ND Filter: 10.95 % (170/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 2
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 20x/ NA 0.45
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.721845776996474
#XY Stage Position: (13289.9,21552.2,33334.3)
#--------------------------------------
#Correction: Wavelength data:0.702 cm-1
#--------------------------------------
#Correction: Wavelength data:0.038 cm-1
#--------------------------------------
#--------------------------------------
#Average: N_2/7/2024 2:04:31 PM Index:23, N_2/7/2024 2:03:49 PM Index:22, N_2/7/2024 2:03:07 PM Index:21, N_2/7/2024 2:01:41 PM Index:19, N_2/7/2024 2:00:18 PM Index:17, N_2/7/2024 1:59:36 PM Index:16, N_2/7/2024 1:58:52 PM Index:15, N_2/7/2024 1:57:28 PM Index:13, N_2/7/2024 1:56:46 PM Index:12, N_2/7/2024 1:56:04 PM Index:11, N_2/7/2024 1:55:20 PM Index:10, N_2/7/2024 1:54:38 PM Index:9, N_2/7/2024 1:53:56 PM Index:8, N_2/7/2024 1:52:33 PM Index:6, N_2/7/2024 1:51:49 PM Index:5, N_2/7/2024 1:51:07 PM Index:4, N_2/7/2024 1:50:25 PM Index:3, N_2/7/2024 1:49:43 PM Index:2, N_2/7/2024 1:49:01 PM Index:1
#

wn(K_before)	K_before	wn(K_preconditioned)	K_preconditioned	wn(K_after)	K_after	wn(Na_before)	Na_before	wn(Na_precondtioned)	Na_precondtioned	wn(Na_after)	Na_after	
346.154924465071	0.158033311814402	346.299460091192	0.134481922367025	346.291751820347	0.141503246851206	346.142398735516	0.157874715601333	346.415088678241	0.141607098996385	346.429523196835	0.144199578208687
347.06606747548	0.157791069234431	347.210588824972	0.134165146226545	347.202881315519	0.141230719948717	347.053542983165	0.157732427350365	347.326205990794	0.141460499659338	347.340639083624	0.143882420675572
347.979054688269	0.15760739268091	348.123561732948	0.133925241396238	348.115854986383	0.141131133621465	347.966531435643	0.157815797712609	348.239167454987	0.141437320243749	348.253599119238	0.143677522373934
348.891951534883	0.157559442887142	349.03644427687	0.133851087581924	349.028738293084	0.141238752373851	348.879429521763	0.158047617047548	349.152038556829	0.141514950134035	349.166468792711	0.143583336277238
349.804758028742	0.15754537911114	349.949236470158	0.133968608631983	349.941531249038	0.141411452313422	349.79223725494	0.158365534016002	350.064819309737	0.141657573512931	350.079248117458	0.143615965769189
350.715540558074	0.157626811031582	350.860004731338	0.134355620843216	350.852300271155	0.141604025188181	350.703021020781	0.158755305039729	350.975576156467	0.141838236441083	350.990003539267	0.143771851211672
351.628166578008	0.15794255090292	351.772616454946	0.134955901774299	351.7649127572	0.141925623866646	351.615648279669	0.159230374685208	351.888176443084	0.142056202725946	351.90260239815	0.144039094295586
352.540702285387	0.158482364288694	352.68513786812	0.135629112907082	352.677434932699	0.142278065907324	352.528185225816	0.159795033804139	352.800686420964	0.142348513774351	352.815110948512	0.144407294512285
353.451214642009	0.159262074312091	353.595635962938	0.136225634725192	353.587933788112	0.142718781044023	353.438698818398	0.16046936459557	353.711173106407	0.142746927131142	353.725596209668	0.144906724420421
354.363569955764	0.160220750184548	354.507976986723	0.136720695586244	354.500275573999	0.143289301440268	354.351055370553	0.161277226269303	354.623502698294	0.143267392687985	354.637924374452	0.145516501749626
355.273902327637	0.161274096591992	355.418295101019	0.137237520100972	355.410594448669	0.143987734490943	355.261388978019	0.162154486985874	355.533809406599	0.143905270253732	355.548229658896	0.146267775416886
356.184144822553	0.162325576001917	356.328523340471	0.137941972282992	356.320823448379	0.144842380332596	356.171632708349	0.163046771173584	356.444026241752	0.144646978599522	356.458445070391	0.147093497377422
357.096229741739	0.16340239538905	357.240593976039	0.138872775122073	357.232894845711	0.145824525455479	357.083718865382	0.164014696361991	357.356085450501	0.14545505367026	357.370502852678	0.147978017803332
358.006292331913	0.164490281282693	358.150642314977	0.139977257184136	358.14294394468	0.146822035209569	357.993782690603	0.165145128519239	358.266122388515	0.146327680542514	358.280538367464	0.148928893211673
358.918196991119	0.165530017426193	359.062532694799	0.141161357656138	359.054835086041	0.147807362037093	358.905688587289	0.166387509953724	359.17800134491	0.147330588607659	359.192415897815	0.149948767553419
359.828079729887	0.16667846192967	359.972401186551	0.142380583046028	359.964704337599	0.148866099911711	359.815572560736	0.167717996898924	360.087858439118	0.14841035453004	360.102271569212	0.151039227145368
360.739804182544	0.167974938969516	360.884111364063	0.143566490439663	360.87641527642	0.149901434251908	360.727298250509	0.169119516199982	360.999557196581	0.149558080471388	361.013968901058	0.152162380242458
361.649507123209	0.169341373293757	361.793800061932	0.144749778599387	361.786104733874	0.150920780894943	361.637002425487	0.170479055499637	361.909234500294	0.150763948969745	361.923644782382	0.153335213617931
362.561051422734	0.170784796753	362.705330090543	0.145974306632953	362.697635523564	0.152076720719788	362.54854796176	0.17192482673475	362.820753112239	0.152034482171871	362.835161969131	0.15450594376785
363.472505570222	0.172282912835776	363.616769969231	0.147329216290898	363.609076163222	0.15334948519686	363.460003345815	0.173470956771889	363.732181575957	0.153410115668833	363.746589007864	0.155727576001988
364.381938818369	0.173897344325657	364.526188980915	0.14880845082649	364.518495934157	0.154687426697316	364.369437827725	0.175151206775122	364.641589198549	0.154919975011205	364.655995208701	0.157009889273676
365.291282322676	0.175536640904208	365.435518250873	0.150405335555142	365.427825963245	0.156201090399459	365.278782565616	0.176906059283486	365.550907081095	0.156497624976211	365.565311669703	0.15839210659703
366.202466476083	0.177222773424538	366.346688141821	0.152095423678879	366.338996614828	0.157875434031571	366.189967955041	0.178753806974712	366.462065562144	0.158145218952843	366.476468726403	0.159903531568924
367.111630342093	0.178922571084035	367.255837777695	0.153892930636772	367.24814700961	0.159778479451576	367.099133054267	0.180590986349722	367.371203813986	0.159865067896511	367.385605557116	0.161497805692359
368.022634502478	0.180842245486779	368.166827679845	0.155911402518923	368.159137672166	0.161833344250447	368.0101384503	0.182505796765259	368.282182309616	0.161696945768955	368.29658262882	0.163286919965057
368.931618783416	0.183064252560939	369.075797734862	0.158192708920648	369.06810848587	0.164022067392949	368.91912396409	0.184693086196209	369.191140983974	0.16371956301626	369.205539882474	0.165264036817514
369.842443004105	0.185589866959028	369.986607701539	0.160691101745311	369.978919212728	0.166302310754556	369.829949420062	0.187180344253615	370.101939547512	0.16600282467125	370.116337022508	0.167464548301726
370.751247753171	0.188363304061441	370.895398228906	0.163409511467525	370.887710498551	0.168850518632947	370.738755401613	0.190009691562237	371.010718697584	0.16850977672269	371.025114752298	0.169921503847648
371.659962851412	0.191465300372298	371.804099107547	0.166409255572409	371.79641213554	0.171750308927348	371.647471732158	0.19320665091988	371.919408200618	0.171296002109085	371.933802835258	0.172657920952203
372.570517357854	0.194725816364295	372.714639366306	0.169778347391921	372.706953154146	0.175073588369771	372.558027473333	0.196591409185982	372.829937061306	0.174425944038345	372.84433027307	0.17577851947198
373.479053003965	0.19829561154804	373.623160797029	0.173614088325845	373.615475342991	0.1788470089789	373.466564351384	0.200237451515583	373.738447119791	0.177977816181498	373.752838911903	0.179289329974801
374.389427703907	0.202222134347746	374.533521253514	0.178021996198231	374.525836559093	0.183117620882972	374.376940285692	0.204149041616132	374.648796181576	0.182013025380438	374.663186551235	0.183276200013287
375.297783951039	0.206753509061456	375.44186328947	0.183106153194794	375.434179352946	0.187704128459742	375.2852977644	0.208508020617539	375.557126848664	0.186532224371101	375.571515799093	0.187730602231501
376.206050613702	0.211874125173834	376.350115743058	0.188932344959783	376.342432564321	0.192628577036493	376.193565658454	0.213328818985521	376.465367935063	0.191463003254678	376.479755466469	0.192710719952814
377.116155799024	0.217592317838062	377.260206691244	0.195337021039586	377.252524271786	0.197931095075815	377.103672077599	0.21858555077814	377.37544749361	0.196818228125096	377.389833603196	0.198165502330776
378.024243142372	0.223728373133348	378.168279829722	0.202079017654883	378.160598167826	0.203792034363653	378.011760651971	0.224203608201341	378.283509268265	0.202536019859393	378.29789395925	0.204056447988962
378.932240941023	0.230034225677353	379.076263425606	0.208940916655832	379.068582521159	0.210132378121061	378.919759681467	0.230088876678102	379.19148150201	0.208568631340023	379.205864774605	0.21031730256834
379.840149208223	0.236375907483386	379.984157492141	0.215724149104638	379.976477345033	0.216938207619579	379.827669179329	0.236225962522137	380.099364208083	0.214843653536006	380.113746062496	0.216751935318427
380.747967957217	0.242721041975188	380.891962042566	0.222295453027354	380.884282652685	0.223937968543582	380.7354891588	0.242573330295203	381.007157399727	0.221274581185105	381.021537836172	0.223289020590094
381.655697201237	0.249022642722237	381.799677090123	0.228561404356952	381.791998457353	0.230884392407672	381.643219633123	0.249051817901881	381.914861090183	0.22770083283928	381.929240108864	0.229822879817004
382.563336953528	0.25556565881386	382.707302648047	0.234555211552712	382.699624772275	0.237670943901962	382.550860615524	0.255746801632018	382.82247529268	0.23406879121737	382.836852893812	0.236318450849733
383.470887227315	0.262167355044187	383.614838729565	0.24045652699141	383.607161610686	0.244317461113954	383.458412119249	0.262601809771606	383.73000002046	0.240315778277308	383.744376204246	0.242733551312525
384.380274609051	0.268961754930236	384.52421189101	0.24630154180207	384.516535530511	0.250758838193709	384.367800733347	0.269530010864511	384.639361805737	0.246355751595968	384.653736569384	0.248920994170203
385.287645775625	0.275700652368789	385.431568869517	0.252110807667477	385.423893265684	0.257147791814344	385.275173129492	0.27624952786806	385.546707433859	0.252071144776075	385.561080780586	0.25479941442937
386.194927503413	0.282150071449927	386.338836411334	0.257815985729793	386.331161564056	0.263352467259979	386.182456086666	0.282598189284774	386.453963626973	0.257296437621104	386.468335556987	0.260208057419164
387.102119805637	0.287890722288682	387.246014529686	0.263208827393603	387.238340438846	0.269098232806062	387.089649618094	0.288336365467387	387.361130398298	0.261861524530099	387.375500911807	0.265062252403019
388.009222695517	0.292584327800795	388.15310323779	0.267943086014822	388.145429903281	0.274069183033579	387.996753736999	0.293027532671109	388.268207761055	0.265566984230024	388.28257685827	0.269157350199644
388.916236186273	0.295868362899931	389.060102548869	0.271595978954302	389.052429970576	0.278009742342402	388.903768456599	0.296358189609309	389.175195728461	0.268245338007699	389.189563409593	0.272273861993376
389.825085724922	0.297272117469496	389.968937879836	0.273762320952037	389.961266059257	0.280417566490722	389.812619226519	0.29801852712168	390.084019693357	0.269778928198302	390.098385955604	0.274172965662051
390.731920267335	0.296667226597363	390.875758246766	0.274138929655791	390.868087182182	0.281122845502661	390.719454997408	0.297827214971401	390.990828719969	0.270106770010149	391.005193566554	0.274711214413859
391.638665450289	0.294080524712102	391.782489256333	0.272627159698584	391.77481894763	0.279979174141287	391.626201408661	0.295818728920567	391.897548390898	0.269196312052577	391.911911822026	0.273841326823559
392.545321286991	0.289686417534066	392.689130921743	0.269317579148846	392.681461368811	0.277019523492319	392.532858473482	0.291995540719927	392.804178719347	0.26702358680797	392.818540735225	0.271560254215027
393.451887790648	0.283902444288387	393.595683256201	0.26446314435779	393.588014458928	0.272399338114918	393.43942620507	0.286614581739344	393.710719718518	0.263680124507463	393.72508031936	0.2680118239264
394.358364974461	0.277045481519039	394.502146272909	0.258573932200631	394.494478231183	0.266648437509392	394.345904616639	0.280079162306493	394.617171401613	0.259349867666196	394.631530587627	0.263379578645363
395.264752851632	0.269668021076002	395.408519985071	0.251914469445883	395.400852698778	0.260130723112078	395.25229372138	0.272836643507861	395.523533781834	0.254204801389163	395.537891553227	0.257847630500018
396.171051435354	0.262109279210425	396.314804405873	0.244877029098561	396.307137874908	0.25330146200966	396.158593532491	0.26518278712328	396.429806872377	0.248438211088071	396.44416322936	0.251693249216366
397.077260738824	0.254532617858951	397.220999548521	0.237657910748232	397.213333772765	0.246384245414972	397.064804063171	0.257391354380786	397.335990686435	0.242205742076161	397.350345629213	0.245134002568308
397.983380775233	0.247011759424458	398.1271054262	0.230390213274652	398.119440405542	0.239450763757335	397.970925326608	0.249705735341629	398.242085237198	0.2356702097389	398.256438765984	0.238433594956455
398.889411557771	0.23973907405935	399.033122052097	0.223255918289096	399.025457786433	0.232489335015949	398.876957335993	0.24222592669117	399.148090537856	0.228943110418529	399.162442652858	0.231734088618442
399.795353099627	0.232742395034395	399.939049439403	0.216293135657359	399.931385928616	0.225623732633585	399.782900104514	0.235051154095905	400.054006601593	0.222214287909355	400.068357303022	0.22512701362502
400.701205413985	0.225958432478517	400.844887601303	0.20959345703364	400.83722484528	0.218859168057793	400.688753645354	0.22820133790773	400.959833441593	0.215604238861045	400.974182729657	0.218701557737966
401.606968514021	0.219441956407055	401.750636550973	0.203307101902722	401.742974549605	0.212348240347471	401.594517971695	0.221701404336318	401.865571071041	0.209240999052747	401.879918945946	0.212503964581624
402.512642412919	0.213272995944266	402.656296301593	0.197509947338626	402.648635054768	0.206293636463516	402.500193096712	0.215641511985918	402.771219503113	0.203192264088389	402.785565965067	0.206530761383696
403.418227123853	0.207624781068465	403.561866866341	0.192134690390253	403.554206373949	0.200847508790814	403.405779033586	0.2100654618231	403.676778750982	0.197473603720204	403.691123800196	0.200832769453847
404.323722659999	0.202540319220905	404.467348258389	0.187156215055848	404.459688520314	0.195866613038957	404.311275795491	0.20498344116241	404.582248827821	0.192120569464082	404.596592464506	0.19543225116118
405.227206822441	0.197955762015466	405.370818308842	0.182620351190941	405.363159323377	0.191368543981512	405.214761180909	0.200377027535816	405.485707588759	0.187210185013372	405.500049816121	0.190387984027624
406.132524237779	0.193767834008777	406.276121584258	0.178492079316153	406.268463352892	0.187198265740856	406.120079821645	0.196213448865851	406.390999552306	0.182710304718087	406.40534036755	0.185718075123984
407.037752517805	0.189960446752867	407.181335726451	0.174792929611578	407.17367824907	0.183309667725713	407.025309326891	0.192390297478863	407.296202384299	0.178600153020044	407.31054178764	0.181401863962117
407.940970030897	0.1863985917277	408.084539133801	0.17136568321095	408.076882408695	0.179659362906367	407.928528062414	0.188849189864222	408.19939450713	0.174830349169545	408.213732501768	0.177463401453522
408.846020268964	0.183025937127196	408.989575238207	0.168068552032819	408.981919266862	0.176236674761335	408.833579525341	0.185505727697207	409.104419304673	0.171354448924049	409.118755887823	0.173844254690012
409.750981411176	0.179947696205328	409.89452224884	0.164878172402698	409.886867031149	0.173098294777853	409.738541892228	0.182430062075675	410.009355010116	0.168107236382927	410.023690181984	0.170555182864987
410.655853470689	0.177159798474106	410.799380178862	0.161744580301484	410.791725714709	0.170270003167878	410.643415176233	0.179669182237803	410.914201636613	0.165044762487232	410.928535397408	0.167543944625202
411.560636460654	0.17459461613008	411.704149041419	0.158580128466467	411.6964953307	0.167668606540172	411.548199390509	0.17710082938164	411.818959197317	0.162143951212211	411.833291547249	0.16475650836146
412.465330394218	0.172226142729459	412.608828849665	0.155502025584308	412.601175892265	0.165077049718131	412.452894548205	0.174644922359448	412.723627705374	0.159407164549106	412.737958644651	0.162086534427214
413.368014773987	0.169894424596154	413.511499136181	0.152679496444607	413.503846930391	0.162380178647692	413.355580149328	0.172181552300886	413.626286717365	0.156802557492786	413.640616249188	0.159519746643142
414.272530823207	0.16759951233661	414.416001064248	0.150058718537866	414.408349611553	0.159506642196429	414.260097422321	0.169655126836724	414.530777348577	0.154296491010147	414.545105470159	0.157034191651423
415.176957855441	0.165367377731945	415.32041397741	0.147637557165938	415.3127632777	0.15643748037987	415.164525678141	0.16704323189303	415.435178966556	0.151882062856825	415.449505678105	0.154605622772981
416.081295883821	0.163208034509908	416.224737888806	0.145173652294525	416.217087941972	0.153353591508123	416.068864929934	0.164444900141574	416.339491584433	0.14959263275186	416.35381688616	0.152274159903769
416.983625166416	0.160972617970414	417.127053086464	0.142687171845469	417.119403890792	0.150284788839261	416.971195433158	0.162007622465516	417.241795514212	0.147405699642941	417.256119409314	0.150017559287766
417.887785415405	0.158734456200696	418.031199222634	0.140231822581751	418.023550779613	0.14742753816359	417.875356905199	0.159776895891275	418.145930360191	0.145358354296484	418.160252845886	0.147869124218809
418.791856699925	0.156370500265793	418.935256396413	0.137794972308072	418.927608705933	0.144922023196365	418.779429412585	0.157714277089058	419.049976245449	0.143466182871391	419.064297321944	0.145881530885999
419.695839033098	0.153980063899472	419.83922462093	0.135467215148871	419.831577682882	0.142649979582816	419.683412968447	0.155696293895031	419.953933183111	0.141742155082306	419.968252850616	0.144011317457389
420.597813428009	0.1517991116493	420.741184939208	0.133352675183168	420.733538751883	0.140666396214595	420.585388583269	0.153789079761527	420.855882240161	0.14016107605353	420.870200501871	0.142360941735635
421.501618086662	0.149955952091435	421.644975493367	0.131577017569224	421.637330058249	0.138982474314803	421.489194464251	0.152082299993693	421.759661510787	0.138746308912195	421.773978363923	0.140884660826189
422.405333833321	0.148382980163012	422.548677137609	0.130101754394717	422.541032454588	0.137620167661016	422.392911433057	0.150543967930778	422.663351873169	0.137552087676798	422.677667317934	0.139578931711567
423.307042246928	0.147116075266337	423.450371480812	0.128897331091731	423.442727548183	0.136498131860501	423.294621066034	0.149231919660217	423.56503496012	0.136539944570687	423.579348999712	0.138407998046673
424.210580397652	0.145999989694295	424.353895533277	0.127936500995332	424.346252352523	0.135537278045594	424.198160438547	0.14807464523789	424.468547734046	0.135677518735339	424.482860365686	0.137401648299558
425.112111618502	0.144888102756046	425.255412687875	0.127188440479269	425.247770257291	0.134712057403113	425.099692878412	0.147077295151595	425.37005363571	0.134972843516536	425.384364862592	0.136530026101459
426.015472225638	0.14383134168566	426.158759200905	0.126647528992385	426.151117521975	0.134018905121726	426.003054706973	0.146162221022383	426.273388873527	0.134415617037731	426.287698692871	0.135805895279599
426.918743986294	0.142985878317187	427.062016869535	0.126108407067257	427.054375942145	0.13354767908238	426.906327688874	0.145322729459108	427.176635268606	0.134007789737056	427.19094368062	0.135230614970406
427.820009421834	0.142343435283181	427.963268245043	0.125638304499138	427.955628067488	0.13317720802216	427.807594342888	0.144672428097169	428.077875396157	0.133714680936381	428.092182404031	0.134777741152689
428.72310371741	0.142091449850268	428.866348452742	0.125391264144458	428.858709026514	0.132968108973753	428.710689859352	0.14430327191476	428.980944333627	0.13357237222485	428.995249934589	0.134532862929487
429.622274975307	0.142023525211604	429.765505684656	0.125322928798861	429.757867006447	0.133035522924898	429.609862332774	0.144182813281321	429.880090344821	0.133570622126572	429.894394545045	0.134444018180818
430.525192046603	0.14192426428337	430.668408672223	0.125460992015553	430.660770745115	0.133212212257418	430.512780624598	0.144223356849298	430.782982065481	0.133704273710537	430.797284859204	0.13450027085649
431.426103597994	0.14178386893685	431.569306171859	0.12577258330044	431.561668994149	0.133441257276946	431.413693393744	0.144349207139285	431.683868323784	0.133939170055838	431.698169714196	0.134716900630175
432.328843308722	0.141721760805558	432.472031803012	0.126205690068209	432.464395376181	0.133643187656397	432.316434324639	0.144458699855341	432.586582691343	0.134297293068386	432.60088267567	0.135066082018984
433.229577902181	0.141793797914731	433.372752348856	0.126689943788509	433.365116671197	0.13391911004936	433.217170135496	0.14451854728618	433.487291999165	0.13474902324645	433.501590580596	0.135541440699502
434.132140304595	0.142062268667188	434.275300675843	0.127158846227966	434.267665748841	0.134298433287564	434.119733757718	0.144648726788574	434.38982906588	0.135240227385946	434.404126241632	0.136125423459019
435.032697992254	0.142630417371775	435.175844320023	0.127536910011466	435.168210141976	0.134737874467585	435.020292662415	0.144843842711304	435.290361475349	0.135774058481138	435.30465724862	0.1368112596458
435.935083138585	0.143294354672361	436.078215395075	0.128034735409835	436.070581967466	0.135383142906848	435.922679028197	0.145229303327327	436.192721293442	0.136394013156771	436.207015661457	0.137579061789942
436.835463972555	0.143978008603945	436.978582189706	0.128762948927189	436.970949510829	0.136189602466517	436.823061078849	0.145764473439824	437.093076856672	0.137094318464027	437.107369822617	0.138419346277663
437.73767191502	0.144635835818571	437.880776065034	0.129685768318236	437.873144136371	0.137181018097127	437.725270240404	0.146397944385863	437.995259478357	0.137880212682781	438.009551039457	0.139333696699329
438.637875947392	0.145175401869673	438.780966062201	0.130736528666729	438.773334882051	0.138260333598268	438.625475489098	0.147105856592234	438.895438247433	0.138754366193412	438.909728406874	0.140315882371438
439.53990673818	0.145803992431051	439.682982789993	0.13194275808077	439.675352359838	0.139353435422517	439.527507498617	0.147833901596888	439.797443724899	0.139773430797517	439.81173247991	0.141406210648982
440.439934021029	0.146642477094094	440.582996041769	0.133178770465355	440.57536635991	0.140510479358412	440.427535997427	0.148590756042591	440.697445751888	0.140927172350913	440.711733105654	0.14256872762914
441.339873042522	0.147682919780275	441.482921034254	0.13445095114995	441.475292100575	0.141775633616245	441.327476234706	0.149499073551125	441.597359521238	0.142240498506437	441.611645473968	0.143839107140437
442.241638297681	0.148844978768645	442.384672232631	0.135732810414914	442.377044048615	0.143101866939463	442.229242708057	0.150631362881464	442.499099474255	0.143685402467999	442.513384023172	0.145225447402232
443.141400647688	0.150085505219608	443.28442055776	0.137080758828576	443.276793121706	0.144443117943577	443.129006273492	0.152074328402089	443.398836579556	0.14526752142099	443.413119727844	0.146739019360251
444.041074775309	0.151504530240058	444.184080662566	0.138584350591008	444.176453974364	0.145922569298529	444.028681616361	0.153806006050455	444.298485466177	0.146936308004878	444.312767214051	0.148353661847734
444.942574612076	0.152952651393181	445.085566448754	0.140299780830786	445.077940509887	0.147585483729322	444.930182670782	0.155713867205221	445.199960011971	0.14869116477317	445.21424035665	0.150107603006455
445.842072146203	0.154612128333338	445.985049964198	0.142092896855665	445.977424772962	0.149338339171128	445.8296814198	0.157641282306729	446.099432312538	0.150529762222495	446.113711257211	0.151955298476933
446.741481496887	0.156406096264684	446.884445298259	0.143953625023458	446.876820854544	0.151329872699944	446.729091985198	0.159577126515524	446.99881643337	0.152482164883884	447.013093978239	0.15389752246207
447.642716032427	0.158394423434453	447.785665789423	0.145850339009547	447.778042094706	0.153457395199272	447.630327737857	0.161409473930821	447.900025689098	0.154509395728673	447.914301831395	0.155912712200386
448.541948867569	0.160574720256117	448.684884612067	0.14777609098097	448.677261664652	0.155631247717942	448.529561787353	0.163166655364501	448.799233301812	0.156629849843362	448.813508044725	0.158004451344866
449.441093558191	0.1627981117936	449.58401529225	0.149705866080535	449.576393092029	0.157717819030385	449.42870769215	0.164963565672537	449.698352773717	0.158841858979506	449.712626117445	0.16012886618123
450.342062909596	0.165085848374944	450.484970605474	0.151720282978674	450.477349153927	0.159686203083909	450.329678260136	0.166897816412643	450.599296856468	0.161139505335788	450.613568798242	0.162313745554267
451.241031162575	0.167353039660763	451.383924852144	0.153792967218448	451.376304147565	0.161601590023989	451.228647726934	0.169041607288023	451.498239898156	0.163507221091564	451.512510441156	0.164561092199234
452.139911309932	0.169600684858499	452.282790995243	0.155988239355663	452.275171037531	0.16372086177284	452.127529087931	0.171471980266275	452.397094837921	0.1659817414412	452.411363982359	0.166884768045989
453.038703364618	0.171790783736076	453.181569047734	0.158260923049012	453.173949836772	0.165941318495715	453.02632235608	0.17406054884548	453.295861688726	0.168507040797249	453.310129434802	0.169276455062412
453.937407339581	0.173892281371455	454.080259022561	0.160626449874229	454.072640558239	0.168208165350394	453.925027544326	0.176786499663492	454.194540463508	0.171104804659	454.208806811432	0.171722295988002
454.836023247772	0.176133823143225	454.978860932668	0.16301089517969	454.971243214881	0.170529013303595	454.823644665619	0.179607324046495	455.093131175225	0.173715758648969	455.107396125197	0.17421980769675
455.734551102127	0.178405339442162	455.877374791002	0.165420761221831	455.869757819641	0.172926987468732	455.722173732902	0.182364837553044	455.991633836809	0.176345332121917	456.005897389037	0.176816965674674
456.632990915594	0.180791041326418	456.775800610507	0.167882678803334	456.768184385455	0.17532719207308	456.620614759118	0.184979489892579	456.89004846121	0.178986728592105	456.904310615901	0.179466092346664
457.531342701113	0.18332467280222	457.674138404116	0.170440108690331	457.666522925269	0.177797780605469	457.518967757205	0.187504124755963	457.788375061358	0.181653257708121	457.802635818716	0.182179931277416
458.429606471618	0.186088426691192	458.572388184766	0.173054584088537	458.564773452013	0.180505309835942	458.417232740103	0.190101513582645	458.686613650199	0.184324926506164	458.700873010428	0.184916118342069
459.327782240041	0.189052644752438	459.470549965394	0.175724827648823	459.462935978627	0.183462091919807	459.315409720741	0.192851828145518	459.584764240659	0.187049608452332	459.599022203965	0.187679829384203
460.22587001932	0.192072596290789	460.368623758932	0.178423319512851	460.361010518038	0.186458455984911	460.213498712052	0.195804346234936	460.482826845669	0.189801040913177	460.497083412261	0.190455718281107
461.125780366474	0.195203298047329	461.26852009265	0.181197933256699	461.260907599109	0.189364099073683	461.113410273643	0.198973933104261	461.382711968708	0.192567830420807	461.396967135817	0.193267541060438
462.023692019098	0.198333103128627	462.166417763645	0.184006740457296	462.158806015763	0.192040264363583	462.011323137947	0.202256046555598	462.280598454476	0.195384271344842	462.294852225277	0.196117122974968
462.921515721384	0.201430611317417	463.064227486357	0.186852239119323	463.056616484017	0.19466985986997	462.909148051735	0.205621713171669	463.178396993593	0.198264328020726	463.192649368299	0.198994518725781
463.819251486246	0.204516174644346	463.9619492737	0.189718218096638	463.9543390168	0.197256368664481	463.80688502792	0.20895241980695	464.076107598994	0.201182141896912	464.0903585778	0.201928823863025
464.71689932661	0.207577993140646	464.859583138601	0.192671537733287	464.851973627025	0.19992537646533	464.704534079428	0.212132376048083	464.973730283589	0.204165297170681	464.987979866703	0.204904252033289
465.61445925539	0.210747373052046	465.757129093967	0.195669611991373	465.749520327608	0.202757550226811	465.602095219179	0.215176591633013	465.871265060294	0.207164874041587	465.885513247922	0.207913902576061
466.511931285502	0.213995131337998	466.654587152716	0.198706459044081	466.646979131467	0.205817993285357	466.499568460076	0.218149125439895	466.768711942026	0.210179908801395	466.782958734373	0.210985035968036
467.409315429853	0.217135722527856	467.55195732776	0.201834831866843	467.544350051507	0.208998612963002	467.396953815041	0.221041315176149	467.66607094169	0.213191648568014	467.680316338963	0.21406906266582
468.306611701355	0.220123743317585	468.449239632006	0.205123152234828	468.441633100643	0.212094027314474	468.294251296975	0.223829265144503	468.563342072201	0.216191275691921	468.577586074603	0.217120328508072
469.203820112914	0.223056112185115	469.346434078358	0.208421542328197	469.338828291777	0.215038995165816	469.191460918792	0.226714805341414	469.460525346458	0.219163756941984	469.474767954194	0.220099929675529
470.100940677432	0.225939070372018	470.243540679723	0.211598324029261	470.235935637811	0.217786242803506	470.088582693388	0.229696869188054	470.357620777366	0.222082588960839	470.371861990643	0.2230050344684
470.997973407812	0.228704961628075	471.140559448999	0.214528767351404	471.132955151646	0.220396170608648	470.985616633669	0.232710783135492	471.254628377828	0.224888801643006	471.268868196847	0.225825783080662
471.89491831695	0.231461565564356	472.037490399085	0.217192726042947	472.029886846187	0.22306953252582	471.882562752529	0.235697139476794	472.151548160742	0.227585201683661	472.165786585709	0.228529930396671
472.791775417747	0.234230112536954	472.934333542878	0.21961940481541	472.926730734322	0.225878885500807	472.779421062871	0.238468529612985	473.048380139	0.230165329217289	473.062617170122	0.231153479717667
473.686636796487	0.236936078926501	473.829180996352	0.221985320530761	473.821578930445	0.228922476916072	473.674283648405	0.240954443082169	473.943216452331	0.232621067617209	473.957452092774	0.233697247496365
474.583318506029	0.239610969307478	474.725848752987	0.22445341183221	474.718247431203	0.232118671260431	474.570966567142	0.243208972216863	474.839873046709	0.235017069393562	474.854107293711	0.236197851039452
475.479912445877	0.24213640010311	475.622428741975	0.227107275688187	475.614828164202	0.235359911653887	475.467561715999	0.245259564236493	475.736441875073	0.23740802239125	475.750674728846	0.238645881167679
