#Operator Name: 
#Experimental Name: 
#SampleDescription: 
#Measurement No.: 25
#Excitation Wavelength: 532.08 nm
#Laser Current: 100 %
#Excitation Power: 7.10 mW
#Excitation Power Density: 1.19E+03 W/cm2
#ND Filter: 10.95 % (170/255)
#Spectrograph Center Wavelength: 710.00 cm-1
#Grating: 1200 gr/mm
#Slit width: 50 um
#Exposure Time: 20 s
#Averaging: 2
#Readout speed: 2MHz
#Gain: High
#Readout port: Low Noise
#CCD temperature: -70
#Optical Line Shaping mode: ON
#Objective Lens: TU Plan Fluor 20x/ NA 0.45
#Measurement Mode: XY Averaging (AreaFlash)
#X axis (wavenumber): Not Calibrated
#Wavenumber Shift compensation (cm-1): -0.721845776996474
#XY Stage Position: (4009.6,4026.4,98.0)
#--------------------------------------
#Correction: Wavelength data:0.7 cm-1
#--------------------------------------
#Correction: Wavelength data:0.3 cm-1
#--------------------------------------
#Correction: Wavelength data:0.025 cm-1
#--------------------------------------
#--------------------------------------
#Average: N_2/7/2024 7:38:55 PM Index:25, N_2/7/2024 7:38:13 PM Index:24, N_2/7/2024 7:37:31 PM Index:23, N_2/7/2024 7:36:49 PM Index:22, N_2/7/2024 7:36:07 PM Index:21, N_2/7/2024 7:35:23 PM Index:20, N_2/7/2024 7:34:00 PM Index:18, N_2/7/2024 7:33:18 PM Index:17, N_2/7/2024 7:32:36 PM Index:16, N_2/7/2024 7:31:52 PM Index:15, N_2/7/2024 7:31:10 PM Index:14, N_2/7/2024 7:30:28 PM Index:13, N_2/7/2024 7:29:46 PM Index:12, N_2/7/2024 7:27:39 PM Index:9, N_2/7/2024 7:26:57 PM Index:8, N_2/7/2024 7:26:15 PM Index:7
#Calculation: [After_ Na] - (1 * [Before_Na])
#--------------------------------------
#

wn(After_ Na-Before_Na)	After_ Na-Before_Na	wn(After_K-Before_Na)	After_K-Before_Na	wn(After_ Na-After_K)	After_ Na-After_K	wn(Before_Na-Before_K)	Before_Na-Before_K	
399.162442652858	-0.00858525769422103	399.025457786433	-0.00790862519115509	399.162442652858	0.00033803947202582	398.876957335993	0.001037823157339
400.068357303022	-0.00817818691570824	399.931385928616	-0.00768632427482932	400.068357303022	0.00056689594779874	399.782900104514	0.00109477292624358
400.974182729657	-0.00780239451853498	400.83722484528	-0.00763344003108402	400.974182729657	0.000819083053099662	400.688753645354	0.00103424461225818
401.879918945946	-0.00751333160795706	401.742974549605	-0.00761681757485927	401.879918945946	0.000992937976143499	401.594517971695	0.000931727185832454
402.785565965067	-0.00747728254024621	402.648635054768	-0.00755578330668555	402.785565965067	0.000884449684275396	402.500193096712	0.000875921504240679
403.691123800196	-0.00768802462921514	403.554206373949	-0.00743764095374638	403.691123800196	0.000458320697200365	403.405779033586	0.00075689058611203
404.596592464506	-0.00814353863512776	404.459688520314	-0.00742484076959926	404.596592464506	-0.000100715818156932	404.311275795491	0.000648245428477329
405.500049816121	-0.00858989814904415	405.363159323377	-0.00736357448146457	405.500049816121	-0.000674772867778117	405.214761180909	0.000581811207381017
406.40534036755	-0.00940992203113197	406.268463352892	-0.00745846222370469	406.40534036755	-0.00121591792055958	406.120079821645	0.000710849429352678
407.31054178764	-0.00997611126158457	407.17367824907	-0.00760575178750489	407.31054178764	-0.00161967070195468	407.025309326891	0.000740324494279521
408.213732501768	-0.0103368074598632	408.076882408695	-0.00773131468732607	408.213732501768	-0.00188223545257685	407.928528062414	0.000712894060299812
409.118755887823	-0.0107403168125631	408.981919266862	-0.00791549610095693	409.118755887823	-0.00214533210768833	408.833579525341	0.000667857164096286
410.023690181984	-0.011089893261277	409.886867031149	-0.0080587360911698	410.023690181984	-0.0023424388313617	409.738541892228	0.000662939685273617
410.928535397408	-0.011418305412778	410.791725714709	-0.00822064286156118	410.928535397408	-0.00250176841123179	410.643415176233	0.000685497853720657
411.833291547249	-0.0116653902074452	411.6964953307	-0.00840533089745568	411.833291547249	-0.0025892785733716	411.548199390509	0.000644403210348782
412.737958644651	-0.0118796376788793	412.601175892265	-0.00873003915185047	412.737958644651	-0.00253674581481528	412.452894548205	0.000573304488361487
413.640616249188	-0.0120336030701522	413.503846930391	-0.00912706700856178	413.640616249188	-0.00235896317371861	413.355580149328	0.000508028548087347
414.545105470159	-0.0119093292433211	414.408349611553	-0.00963457290535125	414.545105470159	-0.00196829936167883	414.260097422321	0.000325147647300184
415.449505678105	-0.0116426861491898	415.3127632777	-0.0103182308841568	415.449505678105	-0.00142949179511445	415.164525678141	-5.45241272567332E-05
416.35381688616	-0.011316921252707	416.217087941972	-0.0110236751044373	416.35381688616	-0.000808186678370015	416.068864929934	-0.000564656555037346
417.256119409314	-0.0110911728880687	417.119403890792	-0.0116748378671263	417.256119409314	-8.63028720427261E-05	416.971195433158	-0.000719678994349132
418.160252845886	-0.0111988513442655	418.023550779613	-0.0121987608574565	418.160252845886	0.000547467163326265	417.875356905199	-0.000619042619152493
419.064297321944	-0.0112572385491309	418.927608705933	-0.0123597465444014	419.064297321944	0.00108284772204045	418.779429412585	-0.000164298358758697
419.968252850616	-0.0112604568614302	419.831577682882	-0.012393248852131	419.968252850616	0.00153517195753225	419.683412968447	0.000300639353454868
420.870200501871	-0.011147656386668	420.733538751883	-0.0123349235707552	420.870200501871	0.00193979633889041	420.585388583269	0.000650798529605146
421.773978363923	-0.0110153962341842	421.637330058249	-0.0123615500759469	421.773978363923	0.00207500981453174	421.489194464251	0.00078644268507036
422.677667317934	-0.0107113906871857	422.541032454588	-0.0122398513172697	422.677667317934	0.0021223818908252	422.392911433057	0.000684789237738209
423.579348999712	-0.0103987242778268	423.442727548183	-0.0120887838592972	423.579348999712	0.00206873480420847	423.294621066034	0.00046953428028329
424.482860365686	-0.0102691273178074	424.346252352523	-0.0119119559579936	424.482860365686	0.00199301995875567	424.198160438547	0.00034462298954227
425.384364862592	-0.0101071859714996	425.247770257291	-0.0115783035724733	425.384364862592	0.00199904060535744	425.099692878412	0.000522355221900722
426.287698692871	-0.0100721876140208	426.151117521975	-0.0111636764034182	426.287698692871	0.00193911642075612	426.003054706973	0.00085228967487036
427.19094368062	-0.00998943790018433	427.054375942145	-0.0107371426900802	427.19094368062	0.00179933448930394	426.906327688874	0.00106493211665895
428.092182404031	-0.0099516579003005	427.955628067488	-0.0103717296033236	428.092182404031	0.00160491875807153	427.807594342888	0.00119814816689709
428.995249934589	-0.010057423576104	428.858709026514	-0.0103372893703444	428.995249934589	0.00132033207909704	428.710689859352	0.00110397104485221
429.894394545045	-0.0100529370800896	429.757867006447	-0.0101391185578293	429.894394545045	0.00102107742277191	429.609862332774	0.000998394486911414
430.797284859204	-0.0100613729078096	430.660770745115	-0.00982347812046236	430.797284859204	0.000800287920361187	430.512780624598	0.00102196032988622
431.698169714196	-0.00996350461468681	431.561668994149	-0.00952284609065684	431.698169714196	0.000793147532642924	431.413693393744	0.00121758527052734
432.60088267567	-0.00971945876475888	432.464395376181	-0.00937592433112394	432.60088267567	0.00100173692117125	432.316434324639	0.0013624366213883
433.501590580596	-0.00932298390006164	433.365116671197	-0.00924780230549696	433.501590580596	0.00127721379449952	433.217170135496	0.00136955897164825
434.404126241632	-0.00891409035536475	434.267665748841	-0.00924534117455086	434.404126241632	0.00142628776146742	434.119733757718	0.00121658251821974
435.30465724862	-0.00842529629827624	435.168210141976	-0.00935356501281584	435.30465724862	0.00158650059621043	435.020292662415	0.00077976553449155
436.207015661457	-0.00811698107000242	436.070581967466	-0.00937013536918044	436.207015661457	0.00152714382988262	435.922679028197	0.0003889492683323
437.107369822617	-0.00778026517114835	436.970949510829	-0.00922148545965198	437.107369822617	0.0014225169848695	436.823061078849	9.6245158042324E-05
438.009551039457	-0.00753996388659278	437.873144136371	-0.00882774119261084	438.009551039457	0.00126647918376968	437.725270240404	7.75477510578382E-06
438.909728406874	-0.00726004576947978	438.773334882051	-0.00826355132791975	438.909728406874	0.00116093168206013	438.625475489098	0.000186476171600308
439.81173247991	-0.00689531319944006	439.675352359838	-0.00782640062406892	439.81173247991	0.00121505638893224	439.527507498617	0.000336517990445956
440.711733105654	-0.00653072683358669	440.57536635991	-0.00756197636815251	440.711733105654	0.00130406418717163	440.427535997427	0.000317970424509539
441.611645473968	-0.00621491843647276	441.475292100575	-0.00734118496798022	441.611645473968	0.00136203947046981	441.327476234706	0.000280924282810402
442.513384023172	-0.00624634679968294	442.377044048615	-0.00728591936272369	442.513384023172	0.00149717373426259	442.229242708057	0.000370662573693836
443.413119727844	-0.00634648646652433	443.276793121706	-0.00732141022020685	443.413119727844	0.00176570424305689	443.129006273492	0.000645359409309626
444.312767214051	-0.00655481350832099	444.176453974364	-0.00741256275699867	444.312767214051	0.00206526816132124	444.028681616361	0.00106211209077131
445.21424035665	-0.00674848469697134	445.077940509887	-0.00734458437358657	445.21424035665	0.00225991563743569	444.930182670782	0.00158262941536239
446.113711257211	-0.00675708660368232	445.977424772962	-0.00728245183801646	446.113711257211	0.00238812230040744	445.8296814198	0.00187484652445857
447.013093978239	-0.0066166074425148	446.876820854544	-0.00699251401209164	447.013093978239	0.00233950583435893	446.729091985198	0.00197568753801583
447.914301831395	-0.00618455588706382	447.778042094706	-0.00682130174334172	447.914301831395	0.00211939319025042	447.630327737857	0.00167684589065484
448.813508044725	-0.00574244783661781	448.677261664652	-0.00671798180724706	448.813508044725	0.00193684671787062	448.529561787353	0.00111662383514818
449.712626117445	-0.00535799515333152	449.576393092029	-0.0067118316487545	449.712626117445	0.00182630654055538	449.42870769215	0.000627765909630207
450.613568798242	-0.0053340269355811	450.477349153927	-0.00698219644373893	450.613568798242	0.00194051776710882	450.329678260136	0.000268214566132297
451.512510441156	-0.00547913301371172	451.376304147565	-0.00737068470563301	451.512510441156	0.00215499302521394	451.228647726934	0.000155727068866046
452.411363982359	-0.00583762821215014	452.275171037531	-0.00751207222248437	452.411363982359	0.00225416848366625	452.127529087931	0.000419337870726566
453.310129434802	-0.0062027705362509	453.173949836771	-0.00745612920656905	453.310129434802	0.00238420424350885	453.02632235608	0.000940170326652306
454.208806811432	-0.00651442904966912	454.072640558239	-0.0072178644206975	454.208806811432	0.00255721128737726	453.925027544326	0.00166540344517702
455.107396125197	-0.00677204524123801	454.971243214881	-0.0070332180405393	455.107396125197	0.00275675101344652	454.823644665619	0.00235333723336734
456.005897389037	-0.00682910803831507	455.869757819641	-0.00683668194617806	456.005897389037	0.00299488131130288	455.722173732902	0.00291347463814798
456.904310615901	-0.00677544324471863	456.768184385455	-0.0068114699441115	456.904310615901	0.00322127486650986	456.620614759118	0.00317308241644459
457.802635818716	-0.00663664952111256	457.666522925269	-0.00688949917440745	457.802635818716	0.00340529179390478	457.518967757205	0.00320109642024394
458.700873010428	-0.00657735335172951	458.564773452013	-0.00702747797846048	458.700873010428	0.00335622830176424	458.417232740103	0.00299926537004686
459.599022203965	-0.00659933470439308	459.462935978627	-0.00707402899707907	459.599022203965	0.00310660313783565	459.315409720741	0.0026798370928918
460.497083412261	-0.00672259791513152	460.361010518038	-0.00705601611580819	460.497083412261	0.00282220515234932	460.213498712052	0.00253671050430787
461.396967135817	-0.00708535944335179	461.260907599109	-0.00721489091364858	461.396967135817	0.00278073687991667	461.113410273643	0.00254511466334456
462.294852225277	-0.00742812494840053	462.158806015763	-0.00766581095740806	462.294852225277	0.00306137432945264	462.011323137947	0.00266371951181582
463.192649368299	-0.00784216457100903	463.056616484017	-0.00821094227035324	463.192649368299	0.00345144030202552	462.909148051735	0.0029146890359367
464.0903585778	-0.00817450594650995	463.9543390168	-0.00886422452835381	464.0903585778	0.0039559743631071	463.80688502792	0.00313783896916961
464.987979866703	-0.00835122776984085	464.851973627025	-0.00948611234362698	464.987979866703	0.00443813183863073	464.704534079428	0.00325704235416024
465.885513247922	-0.0083982387777109	465.749520327608	-0.0100246244378441	465.885513247922	0.00473956345476825	465.602095219179	0.0031474531087986
466.782958734373	-0.00827590886075472	466.646979131467	-0.0102678463468956	466.782958734373	0.00482108599636025	466.499568460076	0.00290895853419099
467.680316338963	-0.00805905150723185	467.544350051507	-0.0101728370320914	467.680316338963	0.00473774666483617	467.396953815041	0.00268099673721847
468.577586074603	-0.00786812885613436	468.441633100643	-0.00995093277862777	468.577586074603	0.00471527502482594	468.294251296975	0.00260137090050322
469.474767954194	-0.00793494210342816	469.338828291777	-0.0098624684888709	469.474767954194	0.00475941153956855	469.191460918792	0.00274544680560365
470.371861990643	-0.00819226563802841	470.235935637811	-0.00997279489486738	470.371861990643	0.00485926310898382	470.088582693388	0.00296186887767147
471.268868196847	-0.00855005663903391	471.132955151646	-0.0101725438464469	471.268868196847	0.00494162401978504	470.985616633669	0.00323850848796428
472.165786585709	-0.00888084098352779	472.029886846187	-0.0103433142706361	472.165786585709	0.00483253574653236	471.882562752529	0.00341183295176498
473.062617170122	-0.00893087946518839	472.926730734322	-0.010355912978036	473.062617170122	0.0045049136595004	472.779421062871	0.00326257909499811
473.957452092774	-0.00879757852168467	473.821578930445	-0.00999971715407041	473.957452092774	0.00387564864511422	473.674283648405	0.00285619111487717
474.854107293711	-0.00824978282135513	474.718247431203	-0.00930645730997134	474.854107293711	0.00302003393336953	474.570966567142	0.0022631029442558
475.750674728846	-0.00767790332990556	475.614828164202	-0.00842941507503736	475.750674728846	0.0022208442137252	475.467561715999	0.0017228394978806
476.647154411057	-0.00709415100337665	476.51132114233	-0.00771225118360472	476.647154411057	0.0017307921409315	476.364069107873	0.0012649518049147
477.54354635323	-0.0065211531859635	477.407726378467	-0.00742623804697531	477.54354635323	0.00173607306717405	477.260488755637	0.000909821502622865
478.437943631121	-0.00594022846627962	478.302136920094	-0.00740958794185564	478.437943631121	0.00205924186748105	478.154913676117	0.000668707989734174
479.334160318471	-0.00532941290997738	479.198366897508	-0.00719994670733454	479.334160318471	0.00259664967582504	479.051158060931	0.000693770516838887
480.228382740064	-0.004748908674233	480.092602578945	-0.00681718010184265	480.228382740064	0.00308025771082843	479.945408117008	0.000979644080059183
481.124424223981	-0.0042035418366152	480.988657349029	-0.00620630805171607	481.124424223981	0.00318921419675564	480.841477290269	0.00125678603216089
482.020378032179	-0.00357766009192273	481.884624441449	-0.00522006989345219	482.020378032179	0.00302463761126526	481.737458783748	0.00150754828678151
482.916244177533	-0.00292976843833548	482.780503869071	-0.00384191132949802	482.916244177533	0.00254411127731824	482.633352610319	0.00177056978348306
483.812022672901	-0.00217571761715196	483.67629564476	-0.00240017258631597	483.812022672901	0.00209934495171404	483.52915878284	0.00202333243300434
484.705807898939	-0.00129592305243448	484.570094120922	-0.00119977727732962	484.705807898939	0.00188569683785411	484.422971623098	0.0021302705719819
485.601411319349	-0.000332765820101388	485.465710817753	-0.000561415537522036	485.601411319349	0.00224216535200294	485.318602712548	0.0020718276658756
486.496927128326	0.00048748287249234	486.361239901209	-0.000291576038989327	486.496927128326	0.00279776639514806	486.214146186507	0.00203483366735602
487.392355338729	0.00114041878092069	487.256681384144	-0.000400806646985219	487.392355338729	0.00350683033684779	487.109602057833	0.00196072830902055
488.285791076323	0.00167196769800859	488.150130364091	-0.000753733842105087	488.285791076323	0.00423736705418304	488.003065393452	0.00180678939010642
489.181044314442	0.0020525424777289	489.04539687085	-0.00129476385780186	489.181044314442	0.00465706367883362	488.898346284386	0.00140360816078028
490.076209992509	0.00245521960001144	489.94057581561	-0.00148637981106714	490.076209992509	0.00488151755954586	489.793539611208	0.000999590241810233
490.969383794742	0.00281579769608958	490.833762854367	-0.00142761943875042	490.969383794742	0.00502298064155871	490.686740999328	0.000839229776647799
491.864374577464	0.00322053525176841	491.728766899898	-0.00118714983085572	491.864374577464	0.00520951473518039	491.581759422708	0.000785935967789364
492.759277838635	0.00362700072178274	492.623683421931	-0.00109862317822912	492.759277838635	0.00562311504423085	492.47669032048	0.000864166905275188
493.652189820677	0.00390600821521592	493.51660863468	-0.00111679943879645	493.652189820677	0.0060168740942157	493.369629876281	0.000960745452904255
494.546918263404	0.00409700068926949	494.41135033438	-0.00120773978278216	494.546918263404	0.00652660071918576	494.26438594751	0.00113495362567667
495.43965582451	0.00407118506775622	495.304101122318	-0.0014361436160481	495.43965582451	0.00689419686340548	495.157151074298	0.00129997003730292
496.334209500012	0.00372221870652639	496.198668050911	-0.00178397133071323	496.334209500012	0.00721438690624832	496.051732370208	0.00150442157373409
497.22867571807	0.00295622803480661	497.093147520114	-0.00209311199144258	497.22867571807	0.00733362485631167	496.946226204622	0.00202482882410504
498.121151650765	0.00196892022768336	497.985636673828	-0.00266785030410427	498.121151650765	0.00746509503938125	497.83872969088	0.0025688938121004
499.015443178418	0.000586903935076322	498.879941448748	-0.00364812895668748	499.015443178418	0.00763325442988749	498.733048826802	0.00311270467926483
499.907744817923	-0.000690437386342446	499.772256305398	-0.00497268428682351	499.907744817923	0.00794706279712265	499.625378011802	0.00337932688777504
500.801861706343	-0.00188932866292507	500.666386437202	-0.00660356213329366	500.801861706343	0.00816643599524541	500.519522500403	0.00330622149397353
501.693989103715	-0.00289359937981276	501.558527047848	-0.00816112269578134	501.693989103715	0.008382007455906	501.411677435197	0.00302719171177529
502.586029491908	-0.00373609992446572	502.450580647379	-0.00920517096982176	502.586029491908	0.00835578410413196	502.303745356785	0.00277981065625515
503.477982883654	-0.00438058321699469	503.342547248532	-0.00971681601545926	503.477982883654	0.00831522563653336	503.1957262779	0.00287210086102541
504.371750832888	-0.00521404435167344	504.236328433399	-0.00973838048956427	504.371750832888	0.00797132494719749	504.089521811158	0.00330188912651985
505.263530084485	-0.00596552889849883	505.128120890538	-0.00961133515385632	505.263530084485	0.00762267760611873	504.981328584065	0.00384195205222071
506.155222377834	-0.00674680791113513	506.019826387495	-0.00963022722442469	506.155222377834	0.00727753967742012	505.873048394693	0.00425921422147912
507.04872871027	-0.00745543160590728	506.913345949753	-0.0102927542910879	507.04872871027	0.00708495840966389	506.766582299042	0.00419225704568094
507.940246939925	-0.00819008962461298	507.804877379149	-0.0111340972830863	507.940246939925	0.00696291793854559	507.658128037921	0.00396353700062974
508.833578863068	-0.00882767509833643	508.698222528241	-0.0123984493085563	508.833578863068	0.00703705512913333	508.551487524906	0.00344089940315551
509.72492307999	-0.00958193797766294	509.589579941043	-0.0135260724918099	509.72492307999	0.00704310324460694	509.442859243001	0.0029641370826598
510.616180402285	-0.0105302861762562	510.480850457283	-0.0145215862725496	510.616180402285	0.00703861942367373	510.334144062446	0.00291250082365563
511.509250900039	-0.0116790180179335	511.373934175179	-0.0152453263972952	511.509250900039	0.0070334133830372	511.227242111941	0.00317882711332429
512.400334285983	-0.0129622235007682	512.265030751209	-0.0161483733298154	512.400334285983	0.00716860489977744	512.118352986985	0.00364293711446789
513.291330815435	-0.01443926665639	513.156040468817	-0.0171253326078559	513.291330815435	0.00727253680857248	513.009377001516	0.00424698599403789
514.184140002533	-0.0155401456857651	514.048862870262	-0.0181930561312569	514.184140002533	0.00784301042665575	513.90221372827	0.00483696036384801
515.07496267197	-0.0166085253276577	514.939698723992	-0.0196433114369948	515.07496267197	0.00853316560185546	514.793063874742	0.00522999603740254
515.965698523029	-0.0176605100116992	515.830447757424	-0.0213363938269336	515.965698523029	0.00920988631489511	515.68382719882	0.00526564520030431
516.858246514152	-0.018182277847286	516.723008957088	-0.0229705996369531	516.858246514152	0.0100162468976325	516.576402717506	0.00507931410217477
517.748808581484	-0.0188223150547887	517.613584202933	-0.0245752297671333	517.748808581484	0.0105818223610722	517.466992249821	0.004721466778213
518.639283868531	-0.0193550182616385	518.504072666568	-0.0258856480529136	518.639283868531	0.0109359838054282	518.357494997836	0.00437210735758203
519.529672387984	-0.0199615149958211	519.394474360677	-0.0269720506042394	519.529672387984	0.0109996428440226	519.247910974238	0.0039558638184537
520.421872357845	-0.0199699350633696	520.286687531359	-0.027467161614391	520.421872357845	0.0108646993207063	520.140138455568	0.0034218193981283
521.312087195201	-0.0201892765572154	521.17691553952	-0.0277079175128398	521.312087195201	0.0104955009951399	521.030380741842	0.00308641188471598
522.202215303023	-0.0202689068768793	522.067056816224	-0.0277540004036028	522.202215303023	0.0100501101267837	521.920536294572	0.00266411651946102
523.092256693984	-0.0202444495633894	522.957111374137	-0.0278388145409775	523.092256693984	0.00979110701866476	522.810605126426	0.00225182318827644
523.982211380753	-0.0203035380689188	523.84707922594	-0.0278843061307246	523.982211380753	0.00958163759409963	523.700587250085	0.00205594531379955
524.873976656516	-0.0199017881420333	524.738857692875	-0.02753687426978	524.873976656516	0.00975829288116026	524.592380017213	0.00210266717867835
525.763757788107	-0.0195764890708641	525.628651985648	-0.0271745228726629	525.763757788107	0.00989763557908335	525.482188577662	0.00231527539821907
526.6515553426	-0.0192268132018664	526.516462671341	-0.0266139970855394	526.6515553426	0.00990632847988659	526.370013498537	0.00253481669382571
527.541163339272	-0.0188488764523918	527.406083825354	-0.0259959608901578	527.541163339272	0.00966993521124931	527.259648916064	0.00261535154735948
528.430684695075	-0.0186050370547572	528.295618336575	-0.0254076217515243	528.430684695075	0.00935410707523709	528.149197688719	0.00264587122944171
529.320119422664	-0.018504573153486	529.185066217662	-0.025158326020878	529.320119422664	0.00910162283797328	529.038659829152	0.00249209262844508
530.209467534696	-0.0184943589716361	530.074427481264	-0.0250753137582074	530.209467534696	0.00897475042104923	529.928035350022	0.00240911116436343
531.098729043817	-0.0184851897007	530.963702140041	-0.0250788438086666	531.098729043817	0.00899037683149573	530.817324263982	0.00237123968255609
531.987903962679	-0.0184679872161513	531.852890206639	-0.0249871906467093	531.987903962679	0.00899728620262408	531.706526583679	0.00252113114651809
532.876992303933	-0.0182896682195152	532.741991693703	-0.0247583337841595	532.876992303933	0.00887943132373897	532.595642321765	0.00251994418588863
533.765994080215	-0.0180210043477659	533.631006613883	-0.0244329909690346	533.765994080215	0.00861977166257333	533.484671490878	0.00234982064117767
534.654909304176	-0.0176945100862777	534.519934979813	-0.0239132092042335	534.654909304176	0.00823857317775789	534.373614103668	0.00216658514701151
535.543737988446	-0.0173815017460692	535.408776804139	-0.0233182294393842	535.543737988446	0.00784582130475436	535.262470172773	0.00200267703322565
536.432480145671	-0.0172415036355	536.297532099499	-0.0227734594154305	536.432480145671	0.00748871514095623	536.151239710827	0.00197788232191515
537.321135788476	-0.0172931538680794	537.186200878525	-0.0222254088699116	537.321135788476	0.00717975795486669	537.03992273047	0.00218151819133455
538.209704929501	-0.0174759665285293	538.074783153847	-0.0217263759936644	538.209704929501	0.00698076075791559	537.928519244331	0.00263736229565326
539.098187581374	-0.0176449719998258	538.963278938099	-0.0212213055821225	539.098187581374	0.006841535445064	538.817029265043	0.00320008343824096
539.986583756716	-0.017804050145519	539.851688243911	-0.0208766625113169	539.986583756716	0.0067372929357109	539.705452805232	0.00360006363316739
540.874893468161	-0.0179542386807738	540.740011083901	-0.0207192616592223	540.874893468161	0.00671738533710509	540.593789877526	0.00390957457802804
541.763116728322	-0.0180590637336987	541.628247470693	-0.0207403666878537	541.763116728322	0.00676476797312714	541.482040494546	0.0040616132256035
542.651253549826	-0.0181303672324447	542.516397416912	-0.0207253545741564	542.651253549826	0.00674952188407069	542.37020466891	0.00415412996201775
543.539303945283	-0.0180671774776243	543.404460935169	-0.0205201403756602	543.539303945283	0.00670135010732748	543.258282413241	0.00426973072829617
544.427267927316	-0.0179165539946767	544.292438038086	-0.0200502893384583	544.427267927316	0.00654645181461094	544.146273740149	0.00444086261581689
545.315145508532	-0.0176657703433145	545.180328738272	-0.0194623563948247	545.315145508532	0.00642265144242232	545.034178662252	0.00466279383878321
546.201043848461	-0.0172948234148622	546.066240167289	-0.0189499248762358	546.201043848461	0.00641124553704397	545.920104280794	0.00479286895766695
547.088748850027	-0.0171654877111014	546.953958284001	-0.0190490646646729	547.088748850027	0.00652023462124707	546.80783661528	0.00468304922862395
547.976367488576	-0.0171453099674571	547.84159003578	-0.019468941556882	547.976367488576	0.00673314752561632	547.695482582756	0.00438635501051238
548.863899776705	-0.0174894348385994	548.729135435224	-0.0202457846750822	548.863899776705	0.00694350050071629	548.583042195824	0.00414108279427605
549.751345727018	-0.0181314891794782	549.616594494939	-0.0211550916666379	549.751345727018	0.00695726683585257	549.470515467088	0.00388490739066416
550.634921485795	-0.0187359646245054	550.500183305317	-0.021719266193847	550.634921485795	0.00679965675120875	550.354118426349	0.00376760294627809
551.522195166304	-0.0197232981756319	551.387470091413	-0.0220828981357226	551.522195166304	0.00632742510226791	551.241419419857	0.00389797175921808
552.409382546728	-0.0204823475352897	552.274670575513	-0.0223817779449648	552.409382546728	0.00599210090966151	552.128634109296	0.00403121941109963
553.296483639657	-0.0210795173090695	553.161784770207	-0.0229162700554892	553.296483639657	0.00590507706535354	553.015762507253	0.00403309924226991
554.181607259859	-0.021290078860086	554.04692146233	-0.0236978631808579	554.181607259859	0.00621213546517529	553.900913370293	0.00376912948614139
555.068535999475	-0.0219146135523183	554.933863299888	-0.0248030317547925	555.068535999475	0.00644436148675448	554.787869406977	0.00347446745163166
555.955378489321	-0.0224333473914557	555.82071888577	-0.0257298396820644	555.955378489321	0.0067973693661541	555.674739189915	0.00334877535958766
556.840244095434	-0.0227452476019868	556.705597558092	-0.0263698344066462	556.840244095434	0.00729795134634365	556.559632026958	0.00352127758438842
557.726914307321	-0.0238189295555106	557.592280862198	-0.0272040091411387	557.726914307321	0.00735218510395541	557.44632952398	0.00379439778642399
558.61349830715	-0.0248313375634812	558.478877952333	-0.0280164948595111	558.61349830715	0.00743068776656086	558.332940804965	0.00406491573380591
559.498106011975	-0.0257485538525048	559.363498717656	-0.028872387956897	559.498106011975	0.00752815808710977	559.217575728817	0.00422372676875726
560.384517809154	-0.0279429198750862	560.249923601332	-0.0308349606112308	560.384517809154	0.00727263808977535	560.104014799206	0.00415698697145112
561.270843431961	-0.0300243638787645	561.136262308726	-0.0328161671965952	561.270843431961	0.00708576386196508	560.990367691244	0.00402983331755796
562.155193348233	-0.0318410374717999	562.020625279783	-0.0347154989312733	562.155193348233	0.00708985050929073	561.874744814646	0.00395128744438838
563.041346843664	-0.0346879921102925	562.906791855989	-0.0367807252044913	563.041346843664	0.0066750917483962	562.760925571361	0.00414670249094795
563.925525024584	-0.0368002941731258	563.790983087893	-0.0383331583725756	563.925525024584	0.00674394372148179	563.645130951481	0.004775465614754
564.811506442769	-0.0398996359120855	564.676977583043	-0.0402102518526586	564.811506442769	0.00615136739845873	564.531139623017	0.00547188487321687
565.695512938357	-0.0421060021013166	565.560997125816	-0.041670646164466	565.695512938357	0.00586769035349122	565.415173309884	0.00593421547998951
566.581322329417	-0.0457723609971015	566.446819590034	-0.0440404771487372	566.581322329417	0.00470439827854086	566.301009946357	0.00614270831642072
567.465157189676	-0.048552434950333	567.330667493672	-0.0462368857767137	567.465157189676	0.00399245843572793	567.184871989975	0.00601446226811597
568.350794603706	-0.0532209692738524	568.216317977054	-0.0496553637353496	568.350794603706	0.00244918636718849	568.070536641484	0.00567063478302654
569.234457878614	-0.0566129352151348	569.099994291548	-0.052658399453284	569.234457878614	0.00170442124736581	568.954227091835	0.00531483325785664
570.119923365699	-0.0614960633787557	569.985472844175	-0.0564172993717493	570.119923365699	0.000645891312583302	569.839719808468	0.00523832506831223
571.003415105217	-0.0642800876843763	570.868977619484	-0.0595186769677187	571.003415105217	0.00100849832837158	570.72323871552	0.00528362594641629
571.888708715411	-0.0678851462547198	571.754284291415	-0.0629624496054892	571.888708715411	0.00108037030742936	571.608559547331	0.00566901417952415
572.772028969481	-0.068967410105064	572.637617577482	-0.0650084939386713	572.772028969481	0.00211565860286378	572.491906961026	0.00574055437742504
573.657150752824	-0.0698675947509787	573.522752418765	-0.0660669313022042	573.657150752824	0.00119269712358427	573.377055958063	0.00544505180212707
574.538412592519	-0.0690481846332235	574.404027258821	-0.0646485952011225	574.538412592519	-0.000146810942936559	574.258344891459	0.00470442602671295
